net_profit,net_pct,max_dd_pct,win_rate,sharpe,profit_factor,trades,largest_loss,leverage,capital_pct,max_trades,max_drawdown_pct,target_goal_value
140.53916762562673,60.05947334428493,13.095289662967339,66.66666666666666,7.615903654314129,2.4865203475852944,27,-26.15179483614922,7,15,3,12,18
196.68460111675864,84.05324834049514,12.718417519564804,80.55555555555556,10.279903602156832,1.9839150343235878,36,-61.58292711938287,7,15,3,100,12
185.17683243835316,79.1353984779287,6.574419665464499,69.23076923076923,11.454680333112002,4.454196457451305,26,-19.884548513489015,7,15,3,100,15
206.61443819416604,88.29676845904531,6.5744297472322035,69.23076923076923,10.869930215721027,4.666222430751594,26,-20.89992971417782,7,15,3,100,18
176.6073735765468,75.47323657117384,24.276476444837336,78.94736842105263,7.7317024882900265,1.9066379580896462,38,-63.56844769547994,7,15,4,10,12
189.62480389527596,81.03624098088716,11.818337933639885,68.75,10.679382927415594,3.239030847178582,32,-24.02380711854697,7,15,4,10,15
217.47442382116537,92.93778795776298,11.818448055094194,68.75,10.561378526440183,3.4107930540224647,32,-25.252821412636333,7,15,4,10,18
183.28770304760297,78.32807822547136,13.118351766766992,68.75,10.313043720238335,3.0616943360018305,32,-24.87902894815079,7,15,4,12,15
176.6073735765468,75.47323657117384,24.276476444837336,78.94736842105263,7.7317024882900265,1.9066379580896462,38,-63.56844769547994,7,15,4,12,12
210.89128721376036,90.12448171528222,13.118408980601162,68.75,10.257078247200079,3.2286803703998257,32,-26.15179483614922,7,15,4,12,18
182.38303595821156,77.94146835821007,6.574419665464499,67.85714285714286,11.30265445227071,4.210186967615141,28,-19.704281561192815,7,15,4,100,15
176.6073735765468,75.47323657117384,24.276476444837336,78.94736842105263,7.7317024882900265,1.9066379580896462,38,-63.56844769547994,7,15,4,100,12
203.65956900592352,87.03400384868526,6.5744297472322035,67.85714285714286,10.739909989891629,4.408815361739893,28,-20.712304927094014,7,15,4,100,18
238.06990388300338,101.73927516367667,9.237498037490294,71.875,10.98754940559256,3.41972253547136,32,-26.80091321383302,7,18,3,10,12
306.9174147777919,131.16128836657774,15.18139027463164,79.48717948717949,14.193332697024912,2.246556045569713,39,-86.38120181211303,7,18,3,10,15
93.78742715341446,40.08009707410874,19.3481971589562,60.0,5.419671783860338,1.5912210120782952,30,-32.11912964539886,7,18,3,10,18
238.06990388300338,101.73927516367667,9.237498037490294,71.875,10.98754940559256,3.41972253547136,32,-26.80091321383302,7,18,3,12,12
118.173635858377,50.501553785631195,39.48320789313053,75.0,6.314296802124305,1.366170911077655,36,-86.38120181211303,7,18,3,12,15
160.19407228370773,68.45900524944774,14.131335598431605,63.33333333333333,8.00845073035501,2.2878422944392924,30,-31.424272999041857,7,18,3,12,18
236.51964381617722,101.0767708616142,9.17884802605286,71.875,10.920643177176675,3.392846467583008,32,-26.57299649399496,7,18,3,100,12
370.1086577275047,158.16609304594218,15.182111763171536,83.33333333333334,14.37303139323475,2.5579016186955976,36,-106.88458190260502,7,18,3,100,15
233.34140232137352,99.71854800058696,7.826618448728354,69.23076923076923,11.365175847451782,4.306230990048206,26,-26.530512785388723,7,18,3,100,18
288.8980894716772,123.46072199644327,12.53824733790276,70.73170731707317,13.00495560893278,2.9013564421949942,41,-30.799511915660947,7,18,4,10,12
133.27694754824554,56.95596049070323,40.78038263232598,62.0,5.706943486813587,1.3770634098677683,50,-86.08532255700489,7,18,4,10,15
32.370149805100645,13.833397352607113,34.45986323701951,50.0,2.882834087736049,1.1702556430265576,32,-30.017560025376046,7,18,4,10,18
279.91695099102566,119.62262862864344,12.53824733790276,70.73170731707317,12.699263113508968,2.7670831800383113,41,-35.44099092584097,7,18,4,12,12
54.313732482293574,23.210996787304946,52.26877589078296,62.745098039215684,3.679231600965694,1.1306750595500767,51,-86.08532255700489,7,18,4,12,15
237.4675957132843,101.48187850995056,14.158796308723955,68.75,10.636862107149327,3.149238821496597,32,-31.424272999041857,7,18,4,12,18
351.97658424378045,150.41734369392327,12.53824733790276,76.31578947368422,14.38574402256765,4.334213709786928,38,-33.16911922250083,7,18,4,100,12
147.6096195531973,63.08103399709286,37.07435715226795,78.57142857142857,6.022199015286207,1.3690046319599942,42,-86.08532255700489,7,18,4,100,15
229.69731875778385,98.16124733238625,7.826618448728354,67.85714285714286,11.21864853392485,4.075049402387844,28,-26.245396687369215,7,18,4,100,18
447.50256757265805,191.2404134925889,37.193913525296054,68.62745098039215,13.181516305537443,3.008749599964268,51,-45.587860771383106,7,22,3,10,12
318.7906351074923,136.23531414850098,11.101167387412083,71.875,10.979793183276259,3.3006958695529964,32,-38.22027280418823,7,22,3,10,15
244.7517221021692,104.59475303511505,20.46004976369124,69.23076923076923,9.323559517203686,1.8448146902049838,39,-58.597945139679275,7,22,3,10,18
320.9194561071473,137.14506671245613,11.171196906976519,71.875,11.042153009761325,3.324977824521908,32,-38.36191112384953,7,22,3,12,15
394.2413076012572,168.47919128258854,33.98989091153637,72.22222222222221,12.08000931774932,2.1916706311812137,54,-55.618294212994584,7,22,3,12,12
329.6063562367514,140.8574171951929,18.412350270369156,79.48717948717949,11.59454294778301,1.8966633367452166,39,-125.08050764207704,7,22,3,12,18
127.92408250099488,54.66841132521149,39.86710837523762,73.80952380952381,5.208468805314221,1.3341451217036575,42,-109.93055274885133,7,22,3,100,12
324.59233642762865,138.7146736870208,11.101167387412083,71.875,11.096354461527316,3.334195641376305,32,-38.42427851038734,7,22,3,100,15
